location,date,population,HighestInfectionCount,PercentPopulationInfected
Kyrgyzstan,1/4/2021,6524191,81388,1.25
Kyrgyzstan,1/5/2021,6524191,81512,1.25
Kyrgyzstan,1/6/2021,6524191,81656,1.25
Kyrgyzstan,1/7/2021,6524191,81826,1.25
Bahrain,6/20/2020,1701583,21331,1.25
Barbados,3/24/2021,287371,3582,1.25
Barbados,3/25/2021,287371,3593,1.25
Barbados,3/26/2021,287371,3603,1.25
Belarus,11/18/2020,9449321,118008,1.25
Belize,11/18/2020,397621,4958,1.25
Costa Rica,9/19/2020,5094114,63712,1.25
Costa Rica,9/20/2020,5094114,63712,1.25
Croatia,11/1/2020,4105268,51495,1.25
Cuba,5/30/2021,11326616,141166,1.25
Estonia,12/10/2020,1326539,16598,1.25
Eswatini,1/24/2021,1160164,14484,1.25
Finland,3/18/2021,5540718,69497,1.25
Andorra,8/10/2020,77265,963,1.25
Andorra,8/11/2020,77265,963,1.25
Antigua and Barbuda,4/23/2021,97928,1222,1.25
Antigua and Barbuda,4/24/2021,97928,1227,1.25
Antigua and Barbuda,4/25/2021,97928,1227,1.25
